year,month,day,hour,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2018,0,0,0,0.0,0.0,0.0,0.11019348749410099,0.4860759493670841,0.0357940092405129,0.49134595805335124,0.5086540419466504,0.04317115597490907,0.1330307262569832,0.04890863333226958,0.1515873015873016,0.15293637846655783,0.3070295239590239,0.14733395696912988,0.0561646927699487
2018,0,0,1,0.0,0.0,0.0,0.03279848985370459,0.4835443037974727,0.036702486632404094,0.48883458901785204,0.511165410982149,0.041431658847714936,0.11382681564245811,0.04032486713359984,0.1325396825396825,0.13458401305057088,0.31694951786563796,0.12722170252572496,0.04662731551148785
2018,0,0,2,0.0,0.0,0.0,0.05450684285040114,0.47341772151898454,0.034080880444375225,0.4790606122310468,0.5209393877689542,0.041431658847714936,0.09776536312849171,0.03352359793228135,0.1158730158730159,0.11867862969004894,0.3059177370495947,0.11318989710009353,0.04037338122279071
2018,0,0,3,0.0,0.0,0.0,0.19631901840490792,0.46835443037974755,0.036702486632404094,0.4741736238376433,0.5258263761623568,0.041431658847714936,0.09043296089385489,0.03055092494125213,0.10396825396825404,0.10562805872756931,0.30230907004017504,0.09728718428437777,0.033605026629140035
2018,0,0,4,0.0,0.0,0.0,0.414818310523832,0.4481012658227854,0.026216061880288636,0.4543541709088448,0.5456458290911562,0.041431658847714936,0.07821229050279332,0.025748347136632457,0.09126984126984117,0.09380097879282212,0.29844837879610503,0.08652946679139373,0.029227424210854717
2018,0,0,5,0.0,0.0,0.0,0.6720151014629542,0.4253164556961977,0.034080880444375225,0.4322269734609385,0.567773026539062,0.041431658847714936,0.06913407821229067,0.022320411536738197,0.08253968253968258,0.08401305057096242,0.29535176102534016,0.07577174929840957,0.025022765131095186
2018,0,0,6,0.0,0.0,0.0,0.8631429919773477,0.4278481012658233,0.02922701552198515,0.4346704676576394,0.5653295323423609,0.0338411259290496,0.06319832402234649,0.020142972381534414,0.07420634920634928,0.07504078303425776,0.2944164710878598,0.0673526660430307,0.02184033209530708
2018,0,0,7,0.0,0.0,0.0,0.8614912694667296,0.4227848101265792,0.024736541556351552,0.42978347926423766,0.5702165207357633,0.03194349269938327,0.05551675977653625,0.017399037492204002,0.06666666666666665,0.06769983686786285,0.292977932758014,0.08699719363891467,0.03035465648905454
2018,0,0,8,0.0,0.0,0.0,0.7246342614440774,0.41012658227848675,0.03213414317603696,0.41756600828072976,0.5824339917192697,0.04206420325760371,0.0572625698324023,0.018178960632512505,0.09325396825396826,0.11460032626427397,0.19342115937868584,0.2329279700654816,0.10313582790663323
2018,0,0,9,0.0,0.0,0.0,0.5599339310995752,0.4531645569620224,0.07493640658256763,0.4593769089798414,0.5406230910201589,0.0537662748405461,0.19797486033519573,0.08284967830015125,0.21587301587301588,0.22389885807504073,0.11925818786734532,0.25210477081384475,0.11479606742006573
2018,0,0,10,0.0,0.0,0.0,0.40915526191599816,0.47341772151898454,0.04119296059803768,0.47899273739225023,0.5210072626077514,0.05397712297717569,0.2580307262569834,0.1177342679375405,0.2833333333333332,0.2773246329526916,0.28436590462538874,0.21702525724976596,0.09339298569379631
2018,0,0,11,0.0,0.0,0.0,0.28244454931571494,0.47088607594936605,0.05440481752582672,0.4766171180343459,0.5233828819656555,0.05408254704549049,0.20775139664804487,0.08762845996354579,0.23412698412698407,0.23735725938009788,0.35808243320677713,0.22217025257249756,0.09641735816441385
2018,0,0,12,0.0,0.0,0.0,0.17862199150542704,0.5113924050632974,0.05414525255671494,0.516120274214348,0.4838797257856514,0.05381898687470349,0.1686452513966482,0.0662490105693605,0.1952380952380952,0.19535073409461656,0.3228564858796822,0.18521983161833477,0.07562102505928306
2018,0,0,13,0.0,0.0,0.0,0.09155261915998111,0.5189873417721458,0.05147173337486372,0.5234507568044542,0.4765492431955475,0.0537662748405461,0.14106145251396662,0.052713433401333734,0.16269841269841256,0.16353996737357257,0.3278104022482802,0.14359214218896144,0.05433714332331226
2018,0,0,14,0.0,0.0,0.0,0.04860783388390749,0.5265822784810084,0.04923947464050252,0.5307812393945586,0.46921876060544376,0.05682357282167519,0.11557262569832416,0.04109390676745654,0.1341269841269841,0.13458401305057088,0.3259279812346755,0.11786716557530408,0.042458071920175415
2018,0,0,15,0.0,0.0,0.0,0.16658801321378006,0.5265822784810084,0.058505944037792655,0.5307812393945586,0.46921876060544376,0.06357071319382215,0.09427374301675984,0.03210634403280399,0.11071428571428565,0.11092985318107662,0.3197809901400118,0.09401309635173039,0.032268884310139356
2018,0,0,16,0.0,0.0,0.0,0.32704105710240683,0.5215189873417714,0.06940767274048695,0.5258942510011533,0.4741057489988464,0.07730219809182436,0.07856145251396662,0.025892415247460502,0.09166666666666667,0.0905383360522023,0.3165361981208113,0.07296538821328324,0.023970635736956354
2018,0,0,17,0.0,0.0,0.0,0.5653610193487494,0.5012658227848092,0.0721590614130717,0.5063462974275428,0.49365370257245667,0.08009593590216646,0.07157821229050287,0.023229645490990946,0.07738095238095233,0.07789559543230007,0.3110097466972424,0.07343311506080419,0.02413021214015383
2018,0,0,18,0.0,0.0,0.0,0.767579046720151,0.4860759493670841,0.07223693090380523,0.49134595805335124,0.5086540419466504,0.08017500395340256,0.07262569832402244,0.023626616777165006,0.08293650793650786,0.0807504078303426,0.31457216925979603,0.06594948550046753,0.021320813062444814
2018,0,0,19,0.0,0.0,0.0,0.8142991977347804,0.4303797468354418,0.059336551938950315,0.4371818366931386,0.5628181633068624,0.08033314005587476,0.07297486033519562,0.023752053800677252,0.0813492063492064,0.0807504078303426,0.31941119458047085,0.07062675397567797,0.023063199972659792
2018,0,0,20,0.0,0.0,0.0,0.6923076923076923,0.3974683544303801,0.07273010434511759,0.40534853729722364,0.5946514627027762,0.08064941226081915,0.07472067039106156,0.02441244283622702,0.08174603174603168,0.08768352365415977,0.3046024105678002,0.15809167446211414,0.06292464135272283
2018,0,0,21,0.0,0.0,0.0,0.5327984898537046,0.392405063291136,0.07273010434511759,0.4004615489038219,0.5995384510961786,0.08064941226081915,0.13547486033519562,0.051750335313455145,0.16428571428571426,0.1737357259380098,0.16217543478980936,0.216557530402245,0.09310042895460091
2018,0,0,22,0.0,0.0,0.0,0.3853232656913639,0.3645569620253184,0.07273010434511759,0.373583112740107,0.6264168872598926,0.08064941226081915,0.22311452513966512,0.09626387670130881,0.24285714285714277,0.23694942903752036,0.28650114995057924,0.17212347988774557,0.06875868850796338
2018,0,0,23,0.0,0.0,0.0,0.2633317602642756,0.3620253164556857,0.07532575403623527,0.37113961854340616,0.6288603814565942,0.08064941226081915,0.1871508379888268,0.0761731082575008,0.20714285714285707,0.21003262642740617,0.3669424851893758,0.19784845650140326,0.0824516668154944
2018,0,1,0,0.0,0.0,0.0,0.16116092496460596,0.35443037974683733,0.0646316773088304,0.36380913595330355,0.6361908640466979,0.07242633493226504,0.15851955307262577,0.061120112037397936,0.18134920634920637,0.1835236541598695,0.3189199473421364,0.1828811973807296,0.07431147880748196
2018,0,1,1,0.0,0.0,0.0,0.07456347333647947,0.35189873417721884,0.059829725380262676,0.3613656417566027,0.638634358243399,0.06227926835696589,0.14874301675977653,0.05634188377263653,0.16587301587301584,0.1668026101141925,0.32685479035664067,0.15154349859681926,0.05815733075806232
2018,0,1,2,0.0,0.0,0.0,0.018640868334119876,0.3594936708860743,0.06271089653740332,0.3686961243467053,0.6313038756532955,0.06238469242528069,0.130586592178771,0.04779150595816638,0.14682539682539686,0.15048939641109293,0.32221226393129965,0.1431244153414405,0.054071320454773454
2018,0,1,3,0.0,0.0,0.0,0.12836243511090134,0.3620253164556857,0.056792815241654984,0.37113961854340616,0.6288603814565942,0.06183121606662801,0.11801675977653647,0.0421455486366379,0.1341269841269841,0.13621533442088096,0.3155193003359203,0.127689429373246,0.04684821445304705
2018,0,1,4,0.0,0.0,0.0,0.2966021708352996,0.3670886075949369,0.061984114623890356,0.37602660693680967,0.6239733930631916,0.06183121606662801,0.10719273743016766,0.037464165132676405,0.12103174603174593,0.12316476345840122,0.3138458594178416,0.1155285313376988,0.041388579290455495
2018,0,1,5,0.0,0.03333333333333333,0.0,0.5500235960358659,0.37468354430379236,0.059751855889529144,0.3833570895269123,0.6166429104730878,0.06220020030572979,0.09706703910614534,0.033235092778203176,0.11031746031746026,0.11256117455138659,0.3100480542208939,0.1052385406922356,0.03693794103996411
2018,0,1,6,0.0,0.03333333333333333,0.0,0.7963662104766399,0.37974683544303645,0.056792815241654984,0.388244077920314,0.611755922079685,0.06183121606662801,0.08798882681564257,0.02956642877289203,0.10158730158730156,0.10358890701468182,0.30585181071011786,0.09541627689429355,0.03282933096972845
2018,0,1,7,0.0,0.03333333333333333,0.03333333333333333,0.901840490797546,0.392405063291136,0.056974510720033227,0.4004615489038219,0.5995384510961786,0.06201570818617891,0.08240223463687157,0.027366669206151505,0.09444444444444444,0.0958401305057095,0.30845910142719324,0.088868101028999,0.030162558470006803
